Rank,Name,Company,Volume,Sides,City,State
16255,Lane Chesebro,Coldwell Banker Realty,$12.92M,29,Chicago,IL
16256,Jill Coon,ERA American Real Estate,$12.92M,35.5,Crestview,FL
16257,Philip Kovach,Coldwell Banker Custom Realty,$12.92M,52,Rochester,NY
16258,Janet Hoven,Turpin Real Estate,$12.92M,14,Mendham,NJ
16259,Steve Bernasconi,Howard Hanna Rand Realty,$12.92M,35,Pearl River,NY
16260,Lisa Korpi,Long Realty Company,$12.92M,27,Marana,AZ
16261,Deborah Gerbore,Howard Hanna Coach Realtors,$12.92M,17.5,Hempstead,NY
16262,Janin Paine,Compass,$12.92M,6,Santa Monica,CA
16263,Julie Lowe,Houlihan Lawrence,$12.92M,4,Greenwich,CT
16264,John Pringle,Slifer Smith & Frampton Real Estate,$12.92M,7,Keystone,CO
16265,Priscilla Park,Ebby Halliday Companies - Ebby Halliday Realtors,$12.92M,11,Prosper,TX
16266,Carlos Caicedo,RE/MAX Direct,$12.92M,27,Coconut Creek,FL
16267,Allyson Zweifel,Coldwell Banker Realty,$12.92M,31,Venice,FL
16268,Michael Wright,EXIT Inspired Real Estate,$12.92M,36,Middleburg,FL
16269,Erica Van Dissel,Berkshire Hathaway HomeServices Verani Realty,$12.92M,31,Portsmouth,NH
16270,Roslyn Parker,Coldwell Banker Realty,$12.92M,35,Dunwoody,GA
16271,Ann Atkinson,LIV Sotheby's International Realty,$12.92M,14,Denver,CO
16272,Kristy Lonsford,Keller Williams Realty Greater Athens,$12.91M,33,Watkinsville,GA
16273,Neal Alie,Berkshire Hathaway HomeServices Drysdale Properties,$12.91M,20,Citrus Heights,CA
16274,Darren Shay,Coldwell Banker Realty,$12.91M,18,Palm Desert,CA
16275,Cindy Jones,"Howard Hanna WNY, Inc.",$12.91M,32,Lancaster,NY
16276,Gillian Dressel,Cascade Hasson Sotheby's International Realty,$12.91M,11,Lake Oswego,OR
16277,Florence Sheffer,Coldwell Banker Realty,$12.91M,15.3,Santa Rosa,CA
16278,Amber Taylor,Herron Real Estate LLC,$12.91M,26,Orange Park,FL
16279,Tyler Wirth,CENTURY 21 Realty Masters,$12.91M,15.7,Norwalk,CA
16280,Carol Sasse Merkel,Coldwell Banker Realty,$12.91M,30,West Bend,WI
16281,Richard Vunder,Summit Sotheby's International Realty,$12.91M,12,Park City,UT
16282,James Respondek,"Rodeo Realty, Inc",$12.91M,3,Los Angeles,CA
16283,Erin Rotolo,RE/MAX Affiliates,$12.91M,38,Metairie,LA
16284,Pauline Eagan,Keller Williams Realty 455-0100,$12.91M,15.3,Metairie,LA
16285,Kole Halladay,ERA Realty Center,$12.91M,27,Cedar City,UT
16286,Alejandra Orozco,Engel & Völkers Wellington,$12.91M,8,Wellington,FL
16286,Nick Hartman,Pacific Sotheby's International Realty,$12.91M,4,San Clemente,CA
16288,Victoria Simmonds,Edina Realty,$12.91M,29.5,Minneapolis,MN
16289,James Robert Misner,Keller Williams Real Estate,$12.91M,25.5,Newtown,PA
16290,Maryann Cruz,Corcoran Icon Properties,$12.91M,9.7,San Mateo,CA
16291,William Boatner,Keller Williams Great Smokies,$12.91M,46,Pace,FL
16292,Kristy Cosmero,"Sotheby's International Realty, Inc.",$12.90M,5,Carmel,CA
16293,Rosemarie Stashko,Berkshire Hathaway HomeServices The Preferred Realty,$12.90M,43,Murrysville,PA
16294,Edenn Jablonski,Coldwell Banker Tomlinson,$12.90M,19,Boise,ID
16295,Brittany Reidy,Coldwell Banker Realty,$12.90M,25.3,Nashua,NH
16296,Sheri Broudy,Coldwell Banker Markovich Real Estate,$12.90M,39,Butte,MT
16297,Brian Thomas,Coldwell Banker Realty,$12.90M,44,Cincinnati,OH
16298,Valeriia Solodka,Redfin,$12.90M,17,Washington,DC
16299,Jerrita Roark,Allen Tate Realtors,$12.90M,29,West Jefferson,NC
16300,Kristina Swindle,Douglas Elliman,$12.90M,1,Palm Beach,FL
16301,Eddy Jones,Coldwell Banker Sloane Realty,$12.90M,23,Ocean Isle Beach,NC
16302,Lital Avnet,Jameson Sotheby's International Realty,$12.90M,22.1,Chicago,IL
16303,Lori Campbell,Coldwell Banker Heritage Real Estate,$12.90M,32.7,Bethlehem,PA
16304,Cheryl Trimboli,Daniel Gale Sotheby's International Realty,$12.90M,13.3,Garden City,NY
16305,Joanna Wesierski,Berkshire Hathaway HomeServices Starck Real Estate,$12.90M,3,Huntley,IL
16306,Allison Maguire,Brown Harris Stevens,$12.90M,11,Montclair,NJ
16307,Maureen Connolly,Coldwell Banker Realty,$12.90M,22.5,Yorktown Heights,NY
16308,Rudy Artavia,Coldwell Banker Realty,$12.90M,9,Fort Lauderdale,FL
16309,Jeffrey Swarens,RE/MAX Professionals,$12.90M,33,Glendale,AZ
16310,Katiria Chiluisa,RE/MAX Right Choice Real Estate,$12.89M,43.5,Trumbull,CT
16311,Donna Wood,South Shore Sotheby's International Realty,$12.89M,13,Duxbury,MA
16312,Nell Clausen,RE/MAX Prime,$12.89M,23,Sequim,WA
16313,Lynn Purcell,Baird & Warner,$12.89M,28,Geneva,IL
16314,Kim Esposito,Coldwell Banker Realty,$12.89M,37,Pittsburgh,PA
16315,Fabiola Aboyte,HomeSmart (AZ),$12.89M,33,Scottsdale,AZ
16316,Sherri Schultz,RE/MAX Alliance,$12.89M,17,Boulder,CO
16317,Drake Bratton,Coldwell Banker Sea Coast Advantage,$12.89M,25,New Bern,NC
16318,Marcella Carney,Kienlen Lattmann Sotheby's International Realty,$12.89M,11,Mendham,NJ
16319,Catherine Rustin,First Light Real Estate,$12.89M,10,Sarasota,FL
16320,Shari Peck,Madison & Company Properties,$12.89M,19,Greenwood Village,CO
16321,David Oliveri,William Raveis,$12.89M,1,Newton,MA
16322,Sally Abdella,Coldwell Banker Realty,$12.89M,23.5,Venice,FL
16323,Laura Willis,Summit Sotheby's International Realty,$12.89M,5.3,Park City,UT
16324,Roni Thaler,Coldwell Banker Realty,$12.89M,15,Sharon,MA
16325,Renee Dean,Howard Hanna Real Estate,$12.89M,53.5,New Castle,PA
16326,Tracy Thomas,CENTURY 21 United,$12.89M,58,Bossier City,LA
16327,Scott Gustafson,Redfin,$12.89M,27,Austin,TX
16328,Julie Humpal,RE/MAX Property Source,$12.89M,39.5,Rockford,IL
16329,Eric Hung,Engel & Völkers Wellesley,$12.89M,7,Wellesley,MA
16330,Angie Miller Brees,Berkshire Hathaway HomeServices Indiana Realty,$12.89M,26,Fishers,IN
16331,Elizabeth Georgescu,Coldwell Banker Realty,$12.89M,26,West Hartford,CT
16332,Michael S Scheffe,Keller Williams Realty,$12.88M,12,Austin,TX
16333,Marla Fox,Compass,$12.88M,11,Highland Park,IL
16334,Cindy Verschueren,John L. Scott Mercer Island,$12.88M,8,Mercer Island,WA
16335,Jill Skibinsky,Coldwell Banker Realty,$12.88M,15.5,Westfield,NJ
16336,Steven Kash,Keller Williams Realty River Cities,$12.88M,53,Phenix City,AL
16337,Katharina Nissen-Vohra,RE/MAX Executives,$12.88M,8,Fairfax,VA
16338,Cory Sherman,Keller Williams Preferred Realty,$12.88M,27,Raleigh,NC
16339,Lana Cook,Coldwell Banker Realty,$12.88M,36.8,Stillwater,MN
16340,Martha Tolson,Coldwell Banker Village Communities,$12.88M,46.3,Jonesboro,AR
16341,Troy Phillips,Carolina One Real Estate,$12.88M,25,Goose Creek,SC
16342,Sheri Bennett,Coldwell Banker Realty,$12.88M,30,Colorado Springs,CO
16343,Ming Kwan Tong,Keller Williams Realty,$12.88M,27.5,Wexford,PA
16344,John Ehret,Corcoran Icon Properties,$12.88M,24,Arnold,CA
16345,Melissa Kalinowski,Russ Lyon Sotheby's International Realty,$12.88M,11.5,Gilbert,AZ
16346,Bhavana Kulkarni,Keller Williams Realty Danville,$12.88M,10.2,Danville,CA
16347,Christine Spelman,RE/MAX Alliance Group,$12.88M,21,University Park,FL
16348,Ashley Kay,RE/MAX Champions,$12.88M,16,Upland,CA
16349,Chris Livingston,First Team Real Estate,$12.88M,13.3,Long Beach,CA
16349,Victoria Waldorf,Equity Union Real Estate,$12.88M,14,Los Angeles,CA
16351,Maria Teresa Duguet,Houlihan Lawrence,$12.88M,12,Briarcliff Manor,NY
16352,Emma Perez,CENTURY 21 Cornerstone,$12.88M,16.5,Whittier,CA
16353,Sheba Chambers-Ramos,Keller Williams Realty,$12.88M,32,San Antonio,TX
16354,Cheryl Ritchie,RE/MAX of Orange Beach,$12.88M,22,Orange Beach,AL
16355,Joshua Russell,Equity Union Real Estate,$12.88M,24,Rancho Mirage,CA
16356,Jill Prakopcyk,Coldwell Banker Realty,$12.88M,24,Clinton,NJ
16356,Jacquie Zuvich,RE/MAX Competitive Edge,$12.88M,20,Metuchen,NJ
16358,Bernadette Lamothe,"Sotheby's International Realty, Inc.",$12.88M,3.5,San Francisco,CA
16358,Tyler Twist,Douglas Elliman,$12.88M,3,Newport Beach,CA
16358,Samantha Lordi,Compass,$12.88M,12,Locust Valley,NY
16361,Marva Caldwell,Coldwell Banker RPM Group,$12.87M,42.8,Little Rock,AR
16362,Erika Bachy,Coldwell Banker The Property Exchange,$12.87M,32,Cheyenne,WY
16363,Yvonne Leduc,HomeSmart Real Estate Momentum,$12.87M,48,Mentor,OH
16364,Margaret Vestal,RE/MAX Executive,$12.87M,22,Asheville,NC
16365,Kim Miller,Ebby Halliday Companies - Ebby Halliday Realtors,$12.87M,21,Frisco,TX
16366,Donna Jarock,Coldwell Banker Realty,$12.87M,26,Englewood,CO
16367,Angela Grieco,Premier Sotheby's International Realty,$12.87M,10.8,Indian Shores,FL
16368,Betsy Anderson,William Pitt Sotheby's International Realty,$12.87M,21,Madison,CT
16369,Thein Thein Hoo,CENTURY 21 Union Realty Co.,$12.87M,10,Torrance,CA
16370,Christopher Wieck,CENTURY 21 Flagstaff Realty,$12.87M,19,Flagstaff,AZ
16371,Jeffrey Goodman,Brown Harris Stevens,$12.87M,11,New York,NY
16372,Carolyn Chivers,Coldwell Banker Realty,$12.87M,15.6,Sedona,AZ
16373,Jami Krause,Residential Properties Ltd.,$12.87M,11,Jamestown,RI
16374,Judy Guardino,Intero Real Estate Services,$12.87M,5,Morgan Hill,CA
16375,Laura Bellini,Coldwell Banker Realty,$12.87M,22.3,Butler,NJ
16376,Lena O'Neill,Howard Hanna Rand Realty,$12.87M,12,Thornwood,NY
16377,Steve Level,Berkshire Hathaway HomeServices Drysdale Properties,$12.86M,11,San Rafael,CA
16377,Turiya Blanchette,Christie's International Real Estate Sereno,$12.86M,10,Santa Cruz,CA
16379,Alberto Mejia,EXIT Realty Consultants,$12.86M,30,Modesto,CA
16380,Gregory Zonno,HomeSmart (AZ),$12.86M,17,Scottsdale,AZ
16381,Mei Feng,Compass,$12.86M,6,Seattle,WA
16382,Ellen Johnson,Coldwell Banker Realty,$12.86M,23.8,Plymouth,MA
16383,Cheryle' Sanderson,Better Homes and Gardens Real Estate Gary Greene,$12.86M,11,Houston,TX
16384,Karen Hollingsworth-Miller,Dickens Mitchener Residential Real Estate,$12.86M,12,Charlotte,NC
16385,Gerard O'Connell,Coldwell Banker Realty,$12.86M,10.3,Lexington,MA
16385,Meriah Stemmerman,Keller Williams Realty Southern Oregon,$12.86M,35.5,Coos Bay,OR
16387,Keith Scaduto,Coldwell Banker Realty,$12.86M,12,Beverly Hills,CA
16388,Jill Heineck,Keller Williams Realty Peachtree Road,$12.86M,20,Atlanta,GA
16389,Roberta Brackman,"Berkshire Hathaway HomeServices Zack Shore, REALTORS®",$12.86M,8,Beach Haven,NJ
16389,Patrick Pietrefesa,"Berkshire Hathaway HomeServices Zack Shore, REALTORS®",$12.86M,8,Beach Haven,NJ
16389,India Cox,Berkshire Hathaway HomeServices Realty Center,$12.86M,32,Chattanooga,TN
16389,Justina Colunga,The Agency,$12.86M,6,Larkspur,CA
16393,Lindsay Bailey,CENTURY 21 Community,$12.86M,61.4,Columbia,MO
16394,Bryce Jones,Berkshire Hathaway HomeServices PenFed Realty,$12.86M,50,Wichita,KS
16395,Jay Contessa,William Pitt Sotheby's International Realty,$12.86M,16,Ridgefield,CT
16396,Bill Watkins,KW 1Advantage,$12.86M,28.3,Davenport,IA
16397,Adel Hazim,RE/MAX Grand,$12.86M,28,Katy,TX
16398,Vicky Jerome,RE/MAX Signature,$12.86M,39,Stillwater,OK
16399,Kevin Jill,Realty of America,$12.86M,14,Arlington,VA
16400,Regina Solarino,Compass,$12.86M,6,Short Hills,NJ
16401,Anneliese Dietrick,Coldwell Banker Schmitt Real Estate Co.,$12.86M,7,Big Pine Key,FL
16402,Christine Fields,CENTURY 21 Ace Realty,$12.85M,51,Appleton,WI
16403,P David Quandt,Coldwell Banker Island Properties,$12.85M,9.5,Lahaina,HI
16404,Justin Park,Compass,$12.85M,9,Newport Beach,CA
16405,Allison Wightman,KW Premier,$12.85M,29,Kannapolis,NC
16406,Alan Abell,Coldwell Banker Realty,$12.85M,5.8,Palm Desert,CA
16407,Jeffrey Maliszewski,EXIT Professional Real Estate,$12.85M,38,Monroe,WI
16408,Lingya Zhang,Aveline Realty,$12.85M,11,San Francisco,CA
16409,Carolyn Metzker,Windermere Signature Properties,$12.85M,16,Auburn,CA
16410,Lily Clason,Compass,$12.85M,24,Austin,TX
16411,Chris Vernald,Corcoran Urban Real Estate,$12.85M,25,Chicago,IL
16412,Annestelle Maes,Keller Williams Realty Danville,$12.85M,6.3,Danville,CA
16413,Cat Bailey,Coldwell Banker Realty,$12.85M,7,Carlsbad,CA
16414,Jeanne Boice,Howard Hanna Rand Realty,$12.85M,32.5,Kingston,NY
16415,Anthony Galli,Coldwell Banker Realty,$12.85M,3,Burlingame,CA
16416,Mei Wah Chet,Keller Williams Realty Boston Northwest,$12.85M,18,Cambridge,MA
16417,Christine Fischer,Corcoran McEnearney,$12.85M,16,Arlington,VA
16418,Mark Cardillo,Coldwell Banker Advantage,$12.85M,29.9,High Point,NC
16419,Amanda Levin,"Keller Williams Signature Partners, LLC",$12.85M,47,Wichita,KS
16420,Jamie Bodiford,CENTURY 21 Judge Fite Company,$12.85M,22,Weatherford,TX
16421,Christina Acierto,CENTURY 21 Tri-Dam Realty,$12.85M,26.8,Valley Springs,CA
16422,Lindsey Boyers,"The Danberry Co., Realtors",$12.85M,49,Maumee,OH
16423,Angelica Webb,Redfin,$12.85M,16,Bend,OR
16424,Peggy Raible,LIV Sotheby's International Realty,$12.85M,4.8,Telluride,CO
16425,Celeste Zupancic,HomeSmart PV & Associates,$12.84M,28,Modesto,CA
16426,Georgie Pitron,Better Homes and Gardens Real Estate 43° North,$12.84M,7.3,Meridian,ID
16426,Joe Espy,Better Homes and Gardens Real Estate 43° North,$12.84M,7.3,Meridian,ID
16428,Patricia Brosnan,Keller Williams Realty McLean,$12.84M,14,McLean,VA
16429,Leah Thorp,Coldwell Banker Elite,$12.84M,32.4,Oconomowoc,WI
16430,Dawn Wood,Coldwell Banker Realty,$12.84M,10,Capistrano Beach,CA
16431,Roya Saberzadeh,Redfin,$12.84M,12,Anaheim,CA
16432,Edinam Moten,Keller Williams Realty Houston Metropolitan,$12.84M,25.5,Houston,TX
16433,Rebecca Yu,RE/MAX Integrity,$12.84M,25,Corvallis,OR
16434,Jan Blassie,Coldwell Banker Realty,$12.84M,23,Chesterfield,MO
16435,Tadeusz Krzysztofiak,RE/MAX City,$12.84M,36,Chicago,IL
16436,Michelle Yales,Douglas Elliman,$12.84M,11,Delray Beach,FL
16437,Heath Shepard,Keller Williams Realty,$12.84M,20,San Antonio,TX
16438,Joseph Scotto,"CENTURY 21 Cedarcrest Realty, Inc.",$12.84M,23,Caldwell,NJ
16439,Kelly Johnston,Long & Foster Real Estate,$12.84M,15,Ocean City,MD
16440,Patricia De Graaff,RE/MAX Heritage Professionals,$12.84M,56,Winter Haven,FL
16441,Mary Ann Zaruba,RE/MAX Executive,$12.84M,29,Severna Park,MD
16442,Jennifer Gurnell,William Raveis,$12.84M,13,Guilford,CT
16443,Kristen Pollock,Compass,$12.84M,21,Atlanta,GA
16444,Michelle Chang,Coldwell Banker Realty,$12.84M,5.3,Palo Alto,CA
16445,Emma Walker,Better Homes and Gardens Real Estate Paracle,$12.84M,24.5,Fort Mill,SC
16446,Anatolii Vivsianyi,CENTURY 21 Sylvia Geist Agency,$12.84M,25,East Brunswick,NJ
16446,Suzanne Gwaltney,CENTURY 21 Sail/Loft Realty,$12.84M,26,Oriental,NC
16448,Randy Horowitz,CENTURY 21 Peak,$12.83M,16,Upland,CA
16449,Steve Berry,Keller Williams Brazos West,$12.83M,30,Granbury,TX
16450,Anthonio Chan,Redfin,$12.83M,13,Hayward,CA
16451,Hamza Hassan,RE/MAX 10,$12.83M,40,Palos Park,IL
16452,Gina Chatham,CENTURY 21 Redwood Realty,$12.83M,26.5,Ashburn,VA
16453,Michelle Gelston,Coldwell Banker Advantage,$12.83M,23,Apex,NC
16454,Cornelia Matache,Coldwell Banker Realty,$12.83M,9,Chicago,IL
16455,Sheryl Hecht,Douglas Elliman,$12.83M,17.3,Huntington,NY
16456,Abraham Srulowitz,Keller Williams Realty Hudson Valley Realty,$12.83M,12,New City,NY
16457,Kevin Archer,Keller Williams Siouxland,$12.83M,34,Sioux City,IA
16458,Dora Oliveira,HomeSmart PV & Associates,$12.83M,22,Modesto,CA
16459,Misael Vasquez,CENTURY 21 Allstars,$12.83M,19,Pico Rivera,CA
16460,Justin Repp,Keller Williams Realty Evolution,$12.83M,17.3,Beverly,MA
16461,Nikki Abish,The Agency,$12.83M,12,Calabasas,CA
16462,Annette Liberty,Coldwell Banker Realty,$12.83M,8.3,San Francisco,CA
16463,John Irion,"RE/MAX Whatcom County, Inc.",$12.83M,17,Lynden,WA
16464,Kristin Scanlon,Keller Williams Realty Gold Coast,$12.83M,17.1,Manhasset,NY
16465,Bernadette Houston,Coldwell Banker Realty,$12.83M,11,Westfield,NJ
16466,Sabine McCalla,Berkshire Hathaway HomeServices Texas Realty,$12.83M,25,Round Rock,TX
16467,Maureen Moran,William Raveis,$12.83M,3,Andover,MA
16468,Edward Hasicka,NextHome Residential,$12.83M,12,New York,NY
16469,Charles Jeppson,HomeSmart (CA - Palm Springs),$12.83M,32,Palm Desert,CA
16470,Alex Gingrich,Engel & Völkers La Canada,$12.83M,12,La Canada Flintridge,CA
16471,Linda Ryan,@properties Christie's International Real Estate,$12.83M,20,Hinsdale,IL
16472,Steve Spenker,RE/MAX Terrasol,$12.82M,11.5,Huntington Beach,CA
16473,Liane Jamason,Corcoran Dwellings,$12.82M,14.5,Saint Petersburg,FL
16474,Alexei Basanta,"Keller Williams Realty, Premier Properties",$12.82M,24,Miami,FL
16475,Tina Straight,Long & Foster Real Estate,$12.82M,26.7,Williamsburg,VA
16476,Michaela Simms,Keller Williams Realty,$12.82M,44,Omaha,NE
16477,A.J. Andrews,CENTURY 21 Realty Network,$12.82M,27,Taunton,MA
16477,Adrienne Dauses,Compass,$12.82M,15,Saint Petersburg,FL
16479,Mitch Pollard,RLAH @properties,$12.82M,27,Chevy Chase,MD
16480,Christine Egley-Rashkow,Jameson Sotheby's International Realty,$12.82M,8,Chicago,IL
16480,Ami Markowitz,Coldwell Banker Realty,$12.82M,10.7,Del Mar,CA
16482,Marty Welsh,Monument Sotheby's International Realty,$12.82M,20,Clarksville,MD
16483,Frank Rashid,Coldwell Banker Realty,$12.82M,10,San Diego,CA
16484,Gena Van Tries,Better Homes and Gardens Real Estate Gary Greene,$12.82M,31,Houston,TX
16485,Rukaiyah Tyler,Compass,$12.82M,22,Washington,DC
16486,Dan Kite,Berkshire Hathaway HomeServices The Preferred Realty,$12.82M,27,Wexford,PA
16487,Mary Champagne,RE/MAX Moves,$12.82M,30,Greer,SC
16488,Kalika Bhargave,Keller Williams Realty Atlanta Partners,$12.82M,22,Peachtree City,GA
16489,Andy Konopada,RE/MAX Classic,$12.82M,32,Bloomfield Hills,MI
16490,Kirsten Smith,Douglas Elliman,$12.82M,5.1,Boca Raton,FL
16491,Taylor DeMario,Keller Williams Realty,$12.82M,28,Knoxville,TN
16492,Joan Kilton,Keller Williams Realty Las Vegas,$12.82M,27,Las Vegas,NV
16493,Ashley Walter,Coldwell Banker Realty,$12.82M,21,Cumming,GA
16494,Kerri Pearson,Coldwell Banker Town & Country Realty of Kearney,$12.82M,42,Kearney,NE
16495,Alesia Ustik,Coldwell Banker Realty,$12.82M,11,Stuart,FL
16496,Jennifer Ying Tan,RE/MAX 2000,$12.82M,12.5,Hacienda Heights,CA
16497,Brian Miller,Russ Lyon Sotheby's International Realty,$12.81M,7,Scottsdale,AZ
16498,Esther Harris,RE/MAX City Square,$12.81M,24,Forest Hills,NY
16499,Lisa Timko,Keller Williams South Tampa,$12.81M,21,Tampa,NJ
16500,Patrick Giblin,Berkshire Hathaway HomeServices Utah Properties,$12.81M,6,Park City,UT
16501,Judy Jones,Berkshire Hathaway HomeServices Beach Properties of Florida,$12.81M,6,Santa Rosa Beach,FL
16502,Mark Peschel,Corcoran Icon Properties,$12.81M,5,San Francisco,CA
16503,Rick Baribeau,RE/MAX Riverside,$12.81M,22,Topsham,ME
16504,Dean Laird,The Group Real Estate,$12.81M,8,Steamboat Springs,CO
16505,Scott Baker,Coldwell Banker Realty,$12.81M,39,West Chester,OH
16506,Stanley Mathew,CENTURY 21 ROYAL,$12.81M,16.5,Scarsdale,NY
16507,Joey Aronson,Windermere Signature Properties,$12.81M,7.5,Roseville,CA
16508,Tim Antrobus,Keller Williams Realty Chesterfield,$12.81M,36,Chesterfield,MO
16509,Mara Eichelmann,"Sotheby's International Realty, Inc.",$12.81M,24,Kelseyville,CA
16510,Michael Franz,Coldwell Banker Realty,$12.81M,6.3,Cincinnati,OH
16511,Adam Roy,Better Homes and Gardens Real Estate Gaetano Marra Homes,$12.81M,25.8,Newtown,CT
16512,Emer Kenny,Keller Williams Arizona Realty,$12.81M,23,Rochester,MI
16513,Alana George,Intero Real Estate Services,$12.81M,9.8,Los Gatos,CA
16514,Clay Thomas,Better Homes and Gardens Real Estate Metro Brokers,$12.81M,31,Hiram,GA
16515,Jamie Blake,RE/MAX Advantage Realty,$12.81M,35,Dubuque,IA
16516,Jessica Lippincott,Redfin,$12.80M,23,Layton,UT
16517,Donald Longacre,CENTURY 21 Longacre Realty,$12.80M,19.5,Bally,PA
16518,Cassie Winter,Compass,$12.80M,29,Lake Geneva,WI
16519,Marlyn Gladieux,Coldwell Banker Howard Perry and Walston,$12.80M,21,Holly Springs,NC
16520,Olga Hannout,RE/MAX Central,$12.80M,17,Manalapan,NJ
16521,Cathy Castana,Keller Williams Realty First Atlanta,$12.80M,18,Atlanta,GA
16522,Melodie Palmer,Premier Sotheby's International Realty,$12.80M,8,Sarasota,FL
16523,Oscar Garcia,Berkshire Hathaway HomeServices Carolina Premier Properties,$12.80M,77,Wilmington,NC
16524,Sintia Petrosian,TTR Sotheby's International Realty,$12.80M,11.8,Bethesda,MD
16525,Craig Reinert,Keller Williams Platinum Realty,$12.80M,35,Wyomissing,PA
16526,Christine Sung,Keller Williams Realty,$12.80M,11,Yorba Linda,CA
16527,Amanda Davies,EXIT Realty Horizons,$12.80M,38.2,Las Cruces,NM
16528,Alison France,@properties Christie's International Real Estate,$12.80M,31,Saint Charles,IL
16529,Brenda Mejia,Compass,$12.80M,19,Chevy Chase,MD
16530,Reina Acuna,Compass,$12.80M,7,San Diego,CA
16530,Shuli Finkel,Coldwell Banker Realty,$12.80M,7,Closter,NJ
16530,Patricia Parker,"Sotheby's International Realty, Inc.",$12.80M,1.5,New York,NY
16530,Raquel Rogers,Vista Sotheby's International Realty,$12.80M,5,Manhattan Beach,CA
16530,Tara Widener,Compass,$12.80M,11,Atlanta,GA
16530,"Gene Smith, Jr",RE/MAX Terrasol,$12.80M,12.5,Huntington Beach,CA
16536,Jeremy Browne,CENTURY 21 New Millennium,$12.80M,13.5,McLean,VA
16537,Jen Azure,Engel & Völkers Minneapolis Prior Lake,$12.80M,24,Minneapolis,MN
16538,Carla Haley,Keller Williams Realty Heritage,$12.80M,32,San Antonio,TX
16539,Jennifer Liming,Turpin Real Estate,$12.80M,12,Far Hills,NJ
16539,Max Perkins,William Raveis,$12.80M,5,Nantucket,MA
16541,Scott Dykstra,Coldwell Banker Tomlinson,$12.80M,26.8,Meridian,ID
16542,Adam Stephenson,RE/MAX All Stars,$12.80M,55,Daleville,VA
16543,Candy Reaves,Mel Foster Co.,$12.80M,41.1,Davenport,IA
16544,Graham Johnson,Coldwell Banker Avenues,$12.80M,23,Richmond,VA
16545,David Wahlers Jr.,CENTURY 21 North Homes Realty,$12.80M,23.5,Tacoma,WA
16546,Jo-Ann Lamar,Premier Sotheby's International Realty,$12.80M,15,Winter Park,FL
16547,Edgar Gosalvez,CENTURY 21 Cornerstone Realty,$12.80M,13,Auburn,CA
16548,Michael Druker,Douglas Elliman,$12.80M,7.3,Beverly Hills,CA
